"Tile.Size","Match.Score","Prev.Length","Prev.Type","Browse.Time"
0.3,100,120,"TT",19.3475423807516
0.1,80,100,"TT",15.4427825091541
0.1,100,120,"TT",21.1116508680573
0.3,80,120,"TT",18.4019151591022
0.3,100,100,"TT",19.0055669433877
0.1,80,120,"TT",19.5085648040429
0.1,100,100,"TT",21.3605882605538
0.3,80,100,"TT",16.1877455443564
0.3,100,120,"TT",20.1765557788345
0.1,80,100,"TT",16.5909391652429
0.1,100,120,"TT",19.1622009243372
0.3,80,120,"TT",21.759811549764
0.3,100,100,"TT",19.4130726232311
0.1,80,120,"TT",20.5775617385129
0.1,100,100,"TT",16.8437778003147
0.3,80,100,"TT",16.5115617020749
0.3,100,120,"TT",21.4162235733318
0.1,80,100,"TT",16.0778054408395
0.1,100,120,"TT",18.4784817522279
0.3,80,120,"TT",17.0242699389112
0.3,100,100,"TT",18.4182409068436
0.1,80,120,"TT",20.9265763631523
0.1,100,100,"TT",17.6896088283923
0.3,80,100,"TT",14.2077174434776
0.3,100,120,"TT",17.776672862479
0.1,80,100,"TT",16.330447651505
0.1,100,120,"TT",20.4636837915354
0.3,80,120,"TT",19.4186083351151
0.3,100,100,"TT",18.3951298482461
0.1,80,120,"TT",19.6092859263988
0.1,100,100,"TT",18.3876743625377
0.3,80,100,"TT",15.3381585417615
0.3,100,120,"TT",18.7780522232953
0.1,80,100,"TT",15.5003773436736
0.1,100,120,"TT",21.4222861369996
0.3,80,120,"TT",19.9891521188714
0.3,100,100,"TT",17.3648567350682
0.1,80,120,"TT",18.3185602350645
0.1,100,100,"TT",17.6601700105309
0.3,80,100,"TT",18.109988296077
0.3,100,120,"TT",19.4715444310632
0.1,80,100,"TT",16.1945752695322
0.1,100,120,"TT",20.1980959446218
0.3,80,120,"TT",18.0490090561029
0.3,100,100,"TT",20.7320769944545
0.1,80,120,"TT",19.767901951377
0.1,100,100,"TT",19.7147253867244
0.3,80,100,"TT",16.0794608882237
0.3,100,120,"TT",20.4801228052592
0.1,80,100,"TT",16.5575503191451
0.1,100,120,"TT",19.5782769116548
0.3,80,120,"TT",18.2880714357015
0.3,100,100,"TT",18.6553530230362
0.1,80,120,"TT",18.7313769309294
0.1,100,100,"TT",19.1459030175759
0.3,80,100,"TT",15.1027651219632
0.3,100,120,"TT",20.9412731335882
0.1,80,100,"TT",15.6259882336661
0.1,100,120,"TT",20.2036115456075
0.3,80,120,"TT",19.1190646603407
0.3,100,100,"TT",22.0225347168747
0.1,80,120,"TT",18.594956335017
0.1,100,100,"TT",19.0332249056687
0.3,80,100,"TT",15.7175330656616
0.3,100,120,"TT",18.4682564148904
0.1,80,100,"TT",16.2109658029595
0.1,100,120,"TT",20.1826411119854
0.3,80,120,"TT",17.5211830196135
0.3,100,100,"TT",18.8150086677791
0.1,80,120,"TT",21.7048706000758
0.1,100,100,"TT",18.6588420963359
0.3,80,100,"TT",16.0918613679751
0.3,100,120,"TT",20.3642751681464
0.1,80,100,"TT",16.053483405828
0.1,100,120,"TT",19.1132903807366
0.3,80,120,"TT",18.7805412702762
0.3,100,100,"TT",19.563954637512
0.1,80,120,"TT",19.8301302480853
0.1,100,100,"TT",19.7988216615757
0.3,80,100,"TT",15.1297607695857
0.3,100,120,"TT",19.646728432302
0.1,80,100,"TT",14.9482165890758
0.1,100,120,"TT",20.8103717465419
0.3,80,120,"TT",18.6661777913238
0.3,100,100,"TT",20.4317755859584
0.1,80,120,"TT",19.022973582948
0.1,100,100,"TT",19.277491114018
0.3,80,100,"TT",16.7818440167478
0.3,100,120,"TT",20.017548025741
0.1,80,100,"TT",15.0475730276903
0.1,100,120,"TT",20.6325812738275
0.3,80,120,"TT",20.6551326308798
0.3,100,100,"TT",17.4108265658474
0.1,80,120,"TT",19.526578305479
0.1,100,100,"TT",19.9259507014413
0.3,80,100,"TT",16.0744923555314
0.3,100,120,"TT",20.5780861403417
0.1,80,100,"TT",15.8166055881749
0.1,100,120,"TT",19.1834900725322
0.3,80,120,"TT",18.6597133815512
0.3,100,100,"TT",20.1228430197891
